159,Scratch:Leer:Water Gun:Water Gun:Rage:Bite:Scary Face:Ice Fang:Flail:Crunch:Chip Away:Slash:Screech:Thrash:Aqua Tail:Superpower:Hydro Pump:Hone Claws:Dragon Claw:Roar:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Protect:Rain Dance:Frustration:Return:Dig:Brick Break:Double Team:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Round:Scald:Fling:Shadow Claw:Swords Dance:Rock Slide:Swagger:Substitute:Rock Smash:Cut:Surf:Strength:Waterfall:Dive:Crunch:Thrash:Hydro Pump:Ancientpower:Mud Sport:Water Sport:Ice Punch:Metal Claw:Dragon Dance:Aqua Jet:Fake Tears:Block:Water Pulse:Aqua Tail:Block:Ice Punch:Icy Wind:Iron Tail:Low Kick:Sleep Talk:Snore:Spite:Superpower:Uproar:Water Pledge:Focus Punch:Secret Power:Endure:Captivate:Natural Gift:Whirlpool:Fury Cutter:Mud-slap:Headbutt:Dynamicpunch:Mega Punch:Mega Kick:Body Slam:Double-edge:Counter:Seismic Toss:Mimic:
Feraligatr,Start:Start:Start:Start:6:8:13:15:21:24:30:32:37:45:50:58:63:71:76:
160,Scratch:Leer:Water Gun:Rage:Water Gun:Rage:Bite:Scary Face:Ice Fang:Flail:Agility:Crunch:Chip Away:Slash:Screech:Thrash:Aqua Tail:Superpower:Hydro Pump:Hone Claws:Dragon Claw:Roar:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Brick Break:Double Team:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Round:Focus Blast:Scald:Fling:Shadow Claw:Giga Impact:Swords Dance:Bulldoze:Rock Slide:Dragon Tail:Swagger:Substitute:Rock Smash:Cut:Surf:Strength:Waterfall:Dive:Crunch:Thrash:Hydro Pump:Ancientpower:Mud Sport:Water Sport:Ice Punch:Metal Claw:Dragon Dance:Aqua Jet:Fake Tears:Block:Water Pulse:Hydro Cannon:Water Pledge:Aqua Tail:Block:Dragon Pulse:Hydro Cannon:Ice Punch:Icy Wind:Iron Tail:Low Kick:Outrage:Sleep Talk:Snore:Spite:Superpower:Uproar:Water Pledge:Focus Punch:Secret Power:Endure:Avalanche:Captivate:Natural Gift:Whirlpool:Fury Cutter:Mud-slap:Headbutt:Dynamicpunch:Mega Punch:Mega Kick:Body Slam:Double-edge:Counter:Seismic Toss:Mimic:
Sentret,Start:Start:4:7:13:16:19:25:28:31:36:39:42:47:
161,Scratch:Foresight:Defense Curl:Quick Attack:Fury Swipes:Helping Hand:Follow Me:Slam:Rest:Sucker Punch:Amnesia:Baton Pas:Me First:Hyper Voice:Hone Claws:Toxic:Hidden Power:Sunny Day:Ice Beam:Protect:Rain Dance:Frustration:Solar Beam:Thunderbolt:Return:Dig:Shadow Ball:Brick Break:Double Team:Flamethrower:Facade:Rest:Attract:Thief:Round:Echoed Voice:Fling:Charge Beam:Shadow Claw:Retaliate:Grass Knot:Swagger:Sleep Talk:U-turn:Substitute:Power-Up Punch:Confide:Cut:Surf:Assist:Captivate:Charm:Covet:Double-Edge:Focus Energy:Iron Tail:Last Resort:Natural Gift:Pursuit:Reversal:Slash:Trick:Work Up:Aqua Tail:Fire Punch:Ice Punch:Knock Off:Snore:Super Fang:Thunder Punch:Uproar:Focus Punch:Water Pulse:Shock Wave:Secret Power:Endure:Whirlpool:
Furret,Start:Start:Start:Start:4:7:13:17:21:28:32:36:42:46:50:56:
162,Scratch:Foresight:Defense Curl:Quick Attack:Defense Curl:Quick Attack:Fury Swipes:Helping Hand:Follow Me:Slam:Rest:Sucker Punch:Amnesia:Baton Pass:Me First:Hyper Voice:Hone Claws:Toxic:Hidden Power:Sunny Day:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Solar Beam:Thunderbolt:Thunder:Return:Dig:Shadow Ball:Brick Break:Double Team:Flamethrower:Facade:Rest:Attract:Thief:Round:Echoed Voice:Focus Blast:Fling:Charge Beam:Shadow Claw:Retaliate:Giga Impact:Grass Knot:Swagger:Sleep Talk:U-turn:Substitute:Rock Smash:Power-Up Punch:Confide:Cut:Surf:Strength:Assist:Captivate:Charm:Covet:Double-Edge:Focus Energy:Iron Tail:Last Resort:Natural Gift:Pursuit:Reversal:Slash:Trick:Work Up:Aqua Tail:Fire Punch:Ice Punch:Knock Off:Snore:Super Fang:Thunder Punch:Uproar:Focus Punch:Water Pulse:Shock Wave:Secret Power:Endure:Whirlpool:
Hoothoot,Start:Start:Start:5:9:13:17:21:25:29:33:37:41:45:49:53:57:
163,Tackle:Growl:Foresight:Hypnosis:Peck:Uproar:Reflect:Confusion:Echoed Voice:Take Down:Air Slash:Zen Headbutt:Synchronoise:Extrasensory:Psycho Shift:Roost:Dream Eater:Toxic:Hidden Power:Sunny Day:Protect:Rain Dance:Roost:Frustration:Return:Psychic:Shadow Ball:Double Team:Reflect:Aerial Ace:Facade:Rest:Attract:Thief:Round:Echoed Voice:Steel Wing:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Confide:Fly:Agility:Defog:Feather Dance:Feint Attack:Mirror Move:Night Shade:Sky Attack:Supersonic:Whirlwind:Wing Attack:Work Up:Pluck:Heat Wave:Hyper Voice:Magic Coat:Recycle:Tailwind:Secret Power:Endure:Silver Wind:Captivate:Natural Gift:
Noctowl,Start:Start:Start:Start:Start:Start:5:9:13:17:22:27:32:37:42:47:52:57:62:67:
164,Dream Eater:Sky Attack:Tackle:Growl:Foresight:Hypnosis:Hypnosis:Peck:Uproar:Reflect:Confusion:Echoed Voice:Take Down:Air Slash:Zen Headbutt:Synchronoise:Extrasensory:Psycho Shift:Roost:Dream Eater:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Rain Dance:Roost:Frustration:Return:Psychic:Shadow Ball:Double Team:Reflect:Aerial Ace:Facade:Rest:Attract:Thief:Round:Echoed Voice:Steel Wing:Giga Impact:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Confide:Fly:Agility:Defog:Feather Dance:Feint Attack:Mirror Move:Night Shade:Sky Attack:Supersonic:Whirlwind:Wing Attack:Work Up:Pluck:Heat Wave:Hyper Voice:Magic Coat:Recycle:Tailwind:Secret Power:Endure:Silver Wind:Captivate:Natural Gift:
Ledyba,Start:6:9:14:14:14:17:22:25:30:33:38:41:
165,Tackle:Supersonic:Comet Punch:Light Screen:Reflect:Safeguard:Mach Punch:Baton Pass:Silver Wind:Agility:Swift:Double-Edge:Bug Buzz:Toxic:Hidden Power:Sunny Day:Light Screen:Protect:Roost:Safeguard:Frustration:Solar Beam:Return:Dig:Brick Break:Double Team:Reflect:Aerial Ace:Facade:Rest:Attract:Thief:Round:Fling:Acrobatics:Flash:Swords Dance:Struggle Bug:Infestation:Swagger:Sleep Talk:U-turn:Substitute:Power-Up Punch:Confide:Bide:Bug Bite:Bug Buzz:Dizzy Punch:Drain Punch:Encore:Focus Punch:Knock Off:Psybeam:Screech:Silver Wind:Tailwind:Giga Drain:Ice Punch:Snore:Thunder Punch:Uproar:Secret Power:Endure:Captivate:Natural Gift:
Ledian,Start:Start:Start:6:9:14:14:14:17:24:29:36:41:48:53:
166,Tackle:Supersonic:Comet Punch:Supersonic:Comet Punch:Light Screen:Reflect:Safeguard:Mach Punch:Baton Pass:Silver Wind:Agility:Swift:Double-Edge:Bug Buzz:Toxic:Hidden Power:Sunny Day:Hyper Beam:Light Screen:Protect:Roost:Safeguard:Frustration:Solar Beam:Return:Dig:Brick Break:Double Team:Reflect:Aerial Ace:Facade:Rest:Attract:Thief:Round:Focus Blast:Fling:Acrobatics:Giga Impact:Flash:Swords Dance:Struggle Bug:Infestation:Swagger:Sleep Talk:U-turn:Substitute:Rock Smash:Power-Up Punch:Confide:Strength:Bide:Bug Bite:Bug Buzz:Dizzy Punch:Drain Punch:Encore:Focus Punch:Knock Off:Psybeam:Screech:Silver Wind:Tailwind:Giga Drain:Ice Punch:Snore:Thunder Punch:Uproar:Secret Power:Endure:Captivate:Natural Gift:
Spinarak,Start:Start:5:8:12:15:19:22:26:29:33:36:40:43:47:50:
167,Poison Sting:String Shot:Scary Face:Constrict:Leech Life:Night Shade:Shadow Sneak:Fury Swipes:Sucker Punch:Spider Web:Agility:Pin Missile:Psychic:Poison Jab:Cross Poison:Sticky Web:Hone Claws:Toxic:Venoshock:Hidden Power:Sunny Day:Protect:Frustration:Solar Beam:Return:Dig:Psychic:Double Team:Sludge Bomb:Facade:Rest:Attract:Thief:Round:Flash:Struggle Bug:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Confide:Baton Pass:Disable:Electroweb:Megahorn:Night Slash:Psybeam:Pursuit:Rage Powder:Signal Beam:Sonic Boom:Toxic Spikes:Twineedle:Bounce:Bug Bite:Foul Play:Giga Drain:Secret Power:Endure:Captivate:Natural Gift:
Ariados,Start:Start:Start:Start:Start:Start:Start:5:8:12:15:19:23:28:32:37:41:46:50:55:58:
168,Venom Drench:Fell Stinger:Bug Bite:Poison Sting:String Shot:Scary Face:Constrict:Scary Face:Constrict:Leech Life:Night Shade:Shadow Sneak:Fury Swipes:Sucker Punch:Spider Web:Agility:Pin Missile:Psychic:Poison Jab:Cross Poison:Sticky Web:Hone Claws:Toxic:Venoshock:Hidden Power:Sunny Day:Hyper Beam:Protect:Frustration:Solar Beam:Return:Dig:Psychic:Double Team:Sludge Bomb:Facade:Rest:Attract:Thief:Round:Giga Impact:Flash:Struggle Bug:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Confide:Baton Pass:Disable:Electroweb:Megahorn:Night Slash:Psybeam:Pursuit:Rage Powder:Signal Beam:Sonic Boom:Toxic Spikes:Twineedle:Bounce:Foul Play:Giga Drain:Secret Power:Endure:Captivate:Natural Gift:
Crobat,Start:Start:Start:Start:Start:4:8:12:15:19:24:28:33:38:42:47:52:
169,Cross Poison:Screech:Leech Life:Supersonic:Astonish:Supersonic:Astonish:Bite:Wing Attack:Confuse Ray:Swift:Air Cutter:Acrobatics:Mean Look:Poison Fang:Haze:Air Slash:Toxic:Venoshock:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Rain Dance:Roost:Frustration:Return:Shadow Ball:Double Team:Sludge Bomb:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:Steel Wing:Acrobatics:Payback:Giga Impact:X-Scissor:Swagger:Sleep Talk:U-turn:Substitute:Dark Pulse:Confide:Fly:Brave Bird:Curse:Defog:Feint Attack:Giga Drain:Gust:Hypnosis:Nasty Plot:Pursuit:Quick Attack:Steel Wing:Venom Drench:Whirlwind:Zen Headbutt:Pluck:Heat Wave:Sky Attack:Snatch:Snore:Super Fang:Tailwind:Uproar:Secret Power:Endure:Captivate:Natural Gift:
Chinchou,Start:Start:6:9:12:17:20:23:28:31:34:39:42:45:47:50:
170,Water Gun:Supersonic:Thunder Wave:Flail:Bubble:Confuse Ray:Spark:Take Down:Electro Ball:Bubble Beam:Signal Beam:Discharge:Aqua Ring:Hydro Pump:Ion Deluge:Charge:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Double Team:Facade:Rest:Attract:Round:Scald:Charge Beam:Flash:Volt Switch:Thunder Wave:Swagger:Sleep Talk:Substitute:Wild Charge:Dazzling Gleam:Confide:Surf:Waterfall:Agility:Amnesia:Brine:Flail:Mist:Psybeam:Screech:Shock Wave:Soak:Water Pulse:Whirlpool:Dive:Bounce:Heal Bell:Icy Wind:Snore:Secret Power:Endure:Captivate:Natural Gift:Sucker Punch:Double-edge:Mimic:
Lanturn,Start:Start:Start:6:9:12:17:20:23:27:27:27:30:35:40:47:52:57:60:64:
171,Eerie Impulse:Water Gun:Supersonic:Thunder Wave:Flail:Bubble:Confuse Ray:Spark:Take Down:Stockpile:Swallow:Spit Up:Electro Ball:Bubble Beam:Signal Beam:Discharge:Aqua Ring:Hydro Pump:Ion Deluge:Charge:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Double Team:Facade:Rest:Attract:Round:Scald:Charge Beam:Giga Impact:Flash:Volt Switch:Thunder Wave:Swagger:Sleep Talk:Substitute:Wild Charge:Dazzling Gleam:Confide:Surf:Waterfall:Agility:Amnesia:Brine:Flail:Mist:Psybeam:Screech:Shock Wave:Soak:Water Pulse:Whirlpool:Dive:Aqua Tail:Bounce:Heal Bell:Icy Wind:Snore:Secret Power:Endure:Captivate:Natural Gift:Sucker Punch:Double-edge:Mimic:
Pichu,Start:Start:Start:5:10:13:18:
172,Play:Thunder Shock:Charm:Tail Whip:Sweet Kiss:Thunder Wave:Nasty Plot:Toxic:Hidden Power:Light Screen:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Double Team:Facade:Rest:Attract:Round:Echoed Voice:Fling:Charge Beam:Flash:Volt Switch:Thunder Wave:Grass Knot:Swagger:Sleep Talk:Substitute:Wild Charge:Confide:Bestow:Bide:Charge:Disarming Voice:Double Slap:Encore:Endure:Fake Out:Flail:Lucky Chant:Present:Reversal:Thunder Punch:Tickle:Wish:Volt Tackle:Covet:Helping Hand:Iron Tail:Magnet Rise:Signal Beam:Snore:Uproar:Shock Wave:Secret Power:Captivate:Natural Gift:Swift:Mud-slap:Rollout:Headbutt:Defense Curl:Mega Punch:Mega Kick:Body Slam:Double-edge:Counter:Seismic Toss:Mimic:
Cleffa,Start:Start:Start:4:7:10:13:16:
173,Play:Pound:Charm:Encore:Sing:Sweet Kiss:Copycat:Magical Leaf:Psyshock:Toxic:Hidden Power:Sunny Day:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Return:Dig:Psychic:Shadow Ball:Double Team:Reflect:Flamethrower:Fire Blast:Facade:Rest:Attract:Round:Echoed Voice:Fling:Incinerate:Flash:Thunder Wave:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Confide:Amnesia:Aromatherapy:Belly Drum:Covet:Fake Tears:Heal Pulse:Metronome:Mimic:Misty Terrain:Present:Splash:Stored Power:Tickle:Wish:Telekinesis:Work Up:After You:Endeavor:Gravity:Helping Hand:Hyper Voice:Icy Wind:Iron Tail:Last Resort:Magic Coat:Recycle:Role Play:Signal Beam:Snore:Trick:Uproar:Wonder Room:Zen Headbutt:Water Pulse:Shock Wave:Secret Power:Endure:Captivate:Natural Gift:Mud-slap:Rollout:Headbutt:Nightmare:Defense Curl:Mega Punch:Mega Kick:Body Slam:Double-edge:Counter:Seismic Toss:Softboiled:
Igglybuff,Start:Start:Start:5:9:13:17:
174,Play:Sing:Charm:Defense Curl:Pound:Sweet Kiss:Copycat:Toxic:Hidden Power:Sunny Day:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Return:Dig:Psychic:Shadow Ball:Double Team:Reflect:Flamethrower:Fire Blast:Facade:Rest:Attract:Round:Echoed Voice:Fling:Incinerate:Flash:Thunder Wave:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Wild Charge:Confide:Captivate:Covet:Fake Tears:Feint Attack:Gravity:Heal Pulse:Last Resort:Misty Terrain:Perish Song:Present:Punishment:Sleep Talk:Wish:Work Up:Bounce:Endeavor:Heal Bell:Helping Hand:Hyper Voice:Icy Wind:Magic Coat:Pain Split:Recycle:Role Play:Snore:Uproar:Water Pulse:Shock Wave:Secret Power:Endure:Natural Gift:Mud-slap:Rollout:Headbutt:Nightmare:Mega Punch:Mega Kick:Body Slam:Double-edge:Counter:Seismic Toss:Mimic:
Togepi,Start:Start:Start:5:9:13:17:21:25:29:33:37:41:45:49:53:
175,Play:Growl:Charm:Metronome:Sweet Kiss:Yawn:Encore:Follow Me:Bestow:Wish:Ancient Power:Safeguard:Baton Pass:Double-Edge:Last Resort:After You:Psyshock:Toxic:Hidden Power:Sunny Day:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Return:Psychic:Shadow Ball:Double Team:Reflect:Flamethrower:Fire Blast:Facade:Rest:Attract:Round:Echoed Voice:Fling:Incinerate:Flash:Thunder Wave:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Dazzling Gleam:Confide:Extrasensory:Foresight:Future Sight:Lucky Chant:Mirror Move:Morning Sun:Nasty Plot:Peck:Present:Psycho Shift:Secret Power:Stored Power:Telekinesis:Work Up:Covet:Endeavor:Heal Bell:Hyper Voice:Magic Coat:Signal Beam:Snore:Trick:Uproar:Zen Headbutt:Water Pulse:Shock Wave:Endure:Captivate:Natural Gift:Swift:Mud-slap:Rollout:Role Play:Headbutt:Defense Curl:Mega Punch:Mega Kick:Body Slam:Counter:Seismic Toss:Mimic:Softboiled:Tri Attack:
Togetic,Start:Start:Start:Start:Start:5:9:13:14:17:21:25:29:33:37:41:45:49:53:
176,Magical Leaf:Growl:Charm:Metronome:Sweet Kiss:Metronome:Sweet Kiss:Yawn:Fairy Wind:Encore:Follow Me:Bestow:Wish:Ancient Power:Safeguard:Baton Pass:Double-Edge:Last Resort:After You:Psyshock:Toxic:Hidden Power:Sunny Day:Hyper Beam:Light Screen:Protect:Rain Dance:Roost:Safeguard:Frustration:Solar Beam:Return:Psychic:Shadow Ball:Brick Break:Double Team:Reflect:Flamethrower:Fire Blast:Aerial Ace:Facade:Rest:Attract:Round:Echoed Voice:Steel Wing:Fling:Incinerate:Retaliate:Giga Impact:Flash:Thunder Wave:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Dazzling Gleam:Confide:Fly:Extrasensory:Foresight:Future Sight:Lucky Chant:Mirror Move:Morning Sun:Nasty Plot:Peck:Present:Psycho Shift:Secret Power:Stored Power:Telekinesis:Work Up:Covet:Drain Punch:Endeavor:Heal Bell:Heat Wave:Hyper Voice:Magic Coat:Signal Beam:Snore:Tailwind:Trick:Zen Headbutt:Focus Punch:Water Pulse:Shock Wave:Endure:Silver Wind:Captivate:Natural Gift:Defog:Air Cutter:Ominous Wind:Swift:Mud-slap:Rollout:Twister:Role Play:Headbutt:Defense Curl:Mega Punch:Mega Kick:Body Slam:Counter:Seismic Toss:Mimic:Softboiled:
Natu,Start:Start:6:9:12:17:20:23:28:33:36:39:44:47:47:50:
177,Peck:Leer:Night Shade:Teleport:Lucky Chant:Miracle Eye:Me First:Confuse Ray:Wish:Psycho Shift:Future Sight:Stored Power:Ominous Wind:Power Swap:Guard Swap:Psychic:Psyshock:Calm Mind:Toxic:Hidden Power:Sunny Day:Light Screen:Protect:Rain Dance:Roost:Frustration:Solar Beam:Return:Psychic:Shadow Ball:Double Team:Reflect:Aerial Ace:Facade:Rest:Attract:Thief:Round:Steel Wing:Flash:Thunder Wave:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:U-turn:Substitute:Trick Room:Dazzling Gleam:Confide:Ally Switch:Drill Peck:Feather Dance:Feint Attack:Haze:Quick Attack:Refresh:Roost:Simple Beam:Skill Swap:Steel Wing:Sucker Punch:Synchronoise:Zen Headbutt:Telekinesis:Pluck:Giga Drain:Heat Wave:Magic Coat:Magic Room:Pain Split:Signal Beam:Snore:Tailwind:Trick:Secret Power:Endure:Silver Wind:Captivate:Natural Gift:Air Cutter:Swift:Twister:Nightmare:Double-edge:Mimic:
Xatu,Start:Start:6:9:12:17:20:23:27:30:37:42:47:54:54:59:66:
178,Peck:Leer:Night Shade:Teleport:Lucky Chant:Miracle Eye:Me First:Confuse Ray:Tailwind:Wish:Psycho Shift:Future Sight:Stored Power:Ominous Wind:Power Swap:Guard Swap:Psychic:Psyshock:Calm Mind:Toxic:Hidden Power:Sunny Day:Hyper Beam:Light Screen:Protect:Rain Dance:Roost:Frustration:Solar Beam:Return:Psychic:Shadow Ball:Double Team:Reflect:Aerial Ace:Facade:Rest:Attract:Thief:Round:Steel Wing:Giga Impact:Flash:Thunder Wave:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:U-turn:Substitute:Trick Room:Dazzling Gleam:Confide:Fly:Ally Switch:Drill Peck:Feather Dance:Feint Attack:Haze:Quick Attack:Refresh:Roost:Simple Beam:Skill Swap:Steel Wing:Sucker Punch:Synchronoise:Zen Headbutt:Telekinesis:Pluck:Foul Play:Giga Drain:Heat Wave:Magic Coat:Magic Room:Pain Split:Signal Beam:Sky Attack:Snore:Trick:Secret Power:Endure:Silver Wind:Captivate:Natural Gift:Telekinesis:Defog:Air Cutter:Swift:Twister:Nightmare:Double-edge:Mimic:
Mareep,Start:Start:4:8:11:15:18:22:25:29:32:36:39:43:46:
179,Tackle:Growl:Thunder Wave:Thunder Shock:Cotton Spore:Charge:Take Down:Electro Ball:Confuse Ray:Power Gem:Discharge:Cotton Guard:Signal Beam:Light Screen:Thunder:Toxic:Hidden Power:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Thunderbolt:Thunder:Return:Double Team:Facade:Rest:Attract:Round:Echoed Voice:Charge Beam:Flash:Thunder Wave:Swagger:Sleep Talk:Substitute:Wild Charge:Confide:After You:Agility:Body Slam:Charge:Eerie Impulse:Electric Terrain:Flatter:Iron Tail:Odor Sleuth:Sand Attack:Screech:Take Down:Heal Bell:Magnet Rise:Snore:Shock Wave:Secret Power:Endure:Captivate:Natural Gift:Swift:Headbutt:Defense Curl:Double-edge:Mimic:
Flaaffy,Start:Start:Start:Start:4:8:11:16:20:25:29:34:38:43:47:52:56:
180,Tackle:Growl:Thunder Wave:Thunder Shock:Thunder Wave:Thunder Shock:Cotton Spore:Charge:Take Down:Electro Ball:Confuse Ray:Power Gem:Discharge:Cotton Guard:Signal Beam:Light Screen:Thunder:Toxic:Hidden Power:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Thunderbolt:Thunder:Return:Brick Break:Double Team:Facade:Rest:Attract:Round:Echoed Voice:Fling:Charge Beam:Flash:Volt Switch:Thunder Wave:Swagger:Sleep Talk:Substitute:Wild Charge:Rock Smash:Power-Up Punch:Confide:Strength:After You:Agility:Body Slam:Charge:Eerie Impulse:Electric Terrain:Flatter:Iron Tail:Odor Sleuth:Sand Attack:Screech:Take Down:Fire Punch:Heal Bell:Magnet Rise:Snore:Thunder Punch:Focus Punch:Shock Wave:Secret Power:Endure:Captivate:Natural Gift:Swift:Headbutt:Dynamicpunch:Defense Curl:Mega Punch:Mega Kick:Double-edge:Counter:Seismic Toss:Mimic:
Ampharos,Start:Start:Start:Start:Start:Start:Start:4:8:11:16:20:25:29:30:35:40:46:51:57:62:65:
181,Zap Cannon:Magnetic Flux:Ion Deluge:Dragon Pulse:Fire Punch:Tackle:Growl:Thunder Wave:Thunder Shock:Cotton Spore:Charge:Take Down:Electro Ball:Confuse Ray:Thunder Punch:Power Gem:Discharge:Cotton Guard:Signal Beam:Light Screen:Thunder:Dragon Pulse:Toxic:Hidden Power:Hyper Beam:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Thunderbolt:Thunder:Return:Brick Break:Double Team:Facade:Rest:Attract:Round:Echoed Voice:Focus Blast:Fling:Charge Beam:Giga Impact:Flash:Volt Switch:Thunder Wave:Bulldoze:Swagger:Sleep Talk:Substitute:Wild Charge:Rock Smash:Power-Up Punch:Confide:Strength:After You:Agility:Body Slam:Charge:Eerie Impulse:Electric Terrain:Flatter:Iron Tail:Odor Sleuth:Sand Attack:Screech:Take Down:Heal Bell:Magnet Rise:Outrage:Snore:Focus Punch:Shock Wave:Secret Power:Endure:Captivate:Natural Gift:Swift:Headbutt:Dynamicpunch:Defense Curl:Mega Punch:Mega Kick:Double-edge:Counter:Seismic Toss:Mimic:
Bellossom,Start:Start:Start:Start:Start:Start:23:50:53:
182,Leaf Storm:Leaf Blade:Mega Drain:Sweet Scent:Stun Spore:Sunny Day:Magical Leaf:Petal Blizzard:Leaf Storm:Toxic:Venoshock:Hidden Power:Sunny Day:Hyper Beam:Protect:Safeguard:Frustration:Solar Beam:Return:Double Team:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Fling:Giga Impact:Flash:Swords Dance:Infestation:Grass Knot:Swagger:Sleep Talk:Substitute:Nature Power:Dazzling Gleam:Confide:Cut:After You:Charm:Flail:Ingrain:Nature Power:Razor Leaf:Secret Power:Synthesis:Teeter Dance:Tickle:Absorb:Acid:Poison Powder:Sleep Powder:Lucky Chant:Natural Gift:Moonlight:Giga Drain:Petal Dance:Grassy Terrain:Drain:Punch:Gastro Acid:Giga Drain:Seed Bomb:Snore:Uproar:Worry Seed:Bullet Seed:Endure:Captivate:Natural Gift:Double-edge:Mimic:
Marill,Start:Start:2:5:7:10:10:13:16:20:23:28:31:37:40:45:
183,Tackle:Bubble:Tail Whip:Water Sport:Water Gun:Defense Curl:Rollout:Bubble Beam:Helping Hand:Aqua Tail:Double-Edge:Aqua Ring:Rain Dance:Superpower:Hydro Pump:Play Rough:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Frustration:Return:Dig:Brick Break:Double Team:Facade:Rest:Attract:Round:Scald:Fling:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Surf:Strength:Waterfall:Amnesia:Aqua Jet:Belly Drum:Body Slam:Camouflage:Future Sight:Muddy Water:Perish Song:Present:Refresh:Superpower:Supersonic:Water Sport:Work Up:Dive:Bounce:Covet:Hyper Voice:Ice Punch:Icy Wind:Iron Tail:Knock Off:Snore:Focus Punch:Water Pulse:Secret Power:Endure:Captivate:Natural Gift:Whirlpool:Swift:Mud-slap:Headbutt:Dynamicpunch:Mega Punch:Mega Kick:Seismic Toss:Mimic:
Azumarill,Start:Start:Start:Start:2:5:7:10:10:13:16:21:25:31:35:42:46:50:
184,Tackle:Bubble:Tail Whip:Water Sport:Tail Whip:Water Sport:Water Gun:Defense Curl:Rollout:Bubble Beam:Helping Hand:Aqua Tail:Double-Edge:Aqua Ring:Rain Dance:Superpower:Hydro Pump:Play Rough:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Hyper Beam:Light Screen:Protect:Rain Dance:Frustration:Return:Dig:Brick Break:Double Team:Facade:Rest:Attract:Round:Focus Blast:Scald:Fling:Giga Impact:Bulldoze:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Surf:Strength:Waterfall:Amnesia:Aqua Jet:Belly Drum:Body Slam:Camouflage:Future Sight:Muddy Water:Perish Song:Present:Refresh:Superpower:Supersonic:Water Sport:Work Up:Dive:Bounce:Covet:Hyper Voice:Ice Punch:Icy Wind:Iron Tail:Knock Off:Snore:Focus Punch:Water Pulse:Secret Power:Endure:Captivate:Natural Gift:Whirlpool:Swift:Mud-slap:Headbutt:Dynamicpunch:Mega Punch:Mega Kick:Seismic Toss:Mimic:
Sudowoodo,Start:Start:Start:Start:Start:5:8:12:15:15:19:22:26:29:33:36:40:43:47:
